LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHE,TRADEGOODSERV,NTRADE,MLN_USD,A,2013,80728.5504,
CHE,TRADEGOODSERV,NTRADE,MLN_USD,A,2014,81690.6593,
CHE,TRADEGOODSERV,NTRADE,MLN_USD,A,2015,75874.3762,
CHE,TRADEGOODSERV,NTRADE,MLN_USD,A,2016,82858.9401,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1987,6.7402682777,E
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1988,11.5557020719,E
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1989,16.1109933577,E
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1990,8.6171828741,E
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1991,12.4333856471,E
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1992,13.926816116,E
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1993,3.5342092082,E
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1994,11.6276017503,E
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1995,10.9836198909,E
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1996,11.7849697608,E
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1997,11.240374079,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1998,5.2756355324,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,1999,6.6714038049,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2000,5.2964698803,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2001,6.9422498139,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2002,2.4074325456,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2003,6.5588273695,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2004,14.3911532861,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2005,2.7842744644,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2006,5.0874009043,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2007,7.1907222647,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2008,-0.6296171932,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2009,-4.237934851,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2010,2.2604714608,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2011,5.4561420448,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2012,0.3543249391,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2013,3.2667189463,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2014,0.3464307083,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2015,-1.8045928116,
CHL,TRADEGOODSERV,EXP,AGRWTH,A,2016,-0.1233500837,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1986,15117.0933,E
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1987,16136.0259,E
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1988,18000.657,E
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1989,20900.7417,E
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1990,22701.7968,E
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1991,25524.3988,E
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1992,29079.1348,E
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1993,30106.8523,E
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1994,33607.5572,E
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1995,37298.8835,E
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1996,41694.5457,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1997,46381.1686,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1998,48828.07,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,1999,52085.5877,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2000,54844.2851,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2001,58651.7124,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2002,60063.7128,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2003,64003.1881,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2004,73213.985,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2005,75252.4633,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2006,79080.8578,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2007,84767.3426,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2008,84233.6328,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2009,80663.8664,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2010,82487.25,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2011,86987.8716,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2012,87296.0913,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2013,90147.8093,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2014,90460.1089,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2015,88827.6723,
CHL,TRADEGOODSERV,EXP,MLN_USD,A,2016,88718.1033,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1986,27.130692989,E
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1987,28.2289341254,E
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1988,32.2386942449,E
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1989,33.4674468311,E
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1990,32.2899264963,E
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1991,30.9224458303,E
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1992,28.5876381364,E
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1993,25.6483030334,E
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1994,27.3301555534,E
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1995,28.4924395895,E
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1996,26.6455426738,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1997,26.4704496962,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1998,25.5211320718,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,1999,28.7661310815,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2000,30.5317001283,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2001,32.3986301148,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2002,32.8039336271,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2003,35.6590455119,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2004,39.8023703892,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2005,40.1598164734,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2006,43.7951067808,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2007,45.0690038915,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2008,41.4241677494,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2009,37.0407736122,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2010,37.7451125427,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2011,37.7619574719,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2012,34.1218587192,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2013,32.1994733839,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2014,33.0608579456,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2015,29.6781728466,
CHL,TRADEGOODSERV,EXP,PC_GDP,A,2016,28.4638244878,
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1987,18.6097881208,E
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1988,12.7932850403,E
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1989,25.0384219475,E
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1990,5.8087872377,E
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1991,6.9524232654,E
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1992,21.8078492391,E
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1993,14.1813858677,E
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1994,10.1190344096,E
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1995,24.9810403548,E
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1996,11.8329533928,E
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1997,13.2381938694,
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1998,6.797932234,
CHL,TRADEGOODSERV,IMP,AGRWTH,A,1999,-9.7197239076,
CHL,TRADEGOODSERV,IMP,AGRWTH,A,2000,10.3352128254,
CHL,TRADEGOODSERV,IMP,AGRWTH,A,2001,5.2801765926,
CHL,TRADEGOODSERV,IMP,AGRWTH,A,2002,1.8335879514,
CHL,TRADEGOODSERV,IMP,AGRWTH,A,2003,5.6840442901,
CHL,TRADEGOODSERV,IMP,AGRWTH,A,2004,19.3335592755,
CHL,TRADEGOODSERV,IMP,AGRWTH,A,2005,18.4649542685,
CHL,TRADEGOODSERV,IMP,AGRWTH,A,2006,11.8093804601,
